"city","comuna","tasa"
"Gran Santiago",13401,83.2257898374966
"Iquique - Alto Hospicio",1101,75.4520216368422
"Iquique - Alto Hospicio",1107,61.9672394259551
"Puerto Montt - Varas",10101,70.7286392525943
"Puerto Montt - Varas",10109,57.6335008354999
"Punta Arenas",12101,84.2439478716309
"Rancagua - Machalí",6101,81.7274000145456
"Rancagua - Machalí",6108,55.5213493060434
"Talca - Maule",7101,75.8417051038484
"Talca - Maule",7105,85.5404276361836
"Temuco",9101,69.4782817919595
"Temuco",9112,58.7020386476554
"Valdivia",14101,69.0408963321943
"Valparaíso Metropolitano",5101,77.1647095091168
"Valparaíso Metropolitano",5103,49.6728002827239
"Valparaíso Metropolitano",5109,69.8813083660738
"Valparaíso Metropolitano",5801,60.3589787355439
"Valparaíso Metropolitano",5804,61.485114870897
"Antofagasta",2101,85.100150750762
"Arica",15101,62.0453838864967
"Chillán",16101,72.8760340807595
"Chillán",16102,115.963422207879
"Chillán",16103,54.7051482333594
"Chillán",16301,107.204291183926
"Chillán",16305,68.0440088567017
"Copiapo",3101,81.6203447065974
"Coyhaique",11101,83.3861706812028
"Gran Concepcion",8101,71.9543692971244
"Gran Concepcion",8102,73.9085661852701
"Gran Concepcion",8103,69.7774320554118
"Gran Concepcion",8106,91.0411352353962
"Gran Concepcion",8107,84.1880427826188
"Gran Concepcion",8108,71.93723105512
"Gran Concepcion",8110,77.189345326645
"Gran Concepcion",8111,64.2514726109469
"Gran Concepcion",8112,86.3251432323451
"Gran Coquimbo",4101,61.7139780925493
"Gran Coquimbo",4102,67.8472357393082
"Gran Santiago",13101,68.2408506404479
"Gran Santiago",13102,59.384662526705
"Gran Santiago",13103,97.8335634350677
"Gran Santiago",13104,80.211545273381
"Gran Santiago",13105,72.874463542716
"Gran Santiago",13106,82.5321119468932
"Gran Santiago",13107,78.2277132136481
"Gran Santiago",13108,104.27776151836
"Gran Santiago",13109,64.2571894051529
"Gran Santiago",13110,63.9780323595069
"Gran Santiago",13111,70.3583465868425
"Gran Santiago",13112,92.4835356733659
"Gran Santiago",13113,43.0900790441194
"Gran Santiago",13114,39.0181883894904
"Gran Santiago",13115,45.6001274254965
"Gran Santiago",13116,103.186381397505
"Gran Santiago",13117,82.3787412836554
"Gran Santiago",13118,62.6078229332387
"Gran Santiago",13119,57.0363964948769
"Gran Santiago",13120,58.0642409516359
"Gran Santiago",13121,77.3584508994009
"Gran Santiago",13122,67.2268224887817
"Gran Santiago",13123,52.999292092278
"Gran Santiago",13124,71.8621411280011
"Gran Santiago",13125,64.800513878259
"Gran Santiago",13126,73.1730651135095
"Gran Santiago",13127,84.148914371745
"Gran Santiago",13128,75.3573891833839
"Gran Santiago",13129,81.0424562396354
"Gran Santiago",13130,72.9813187287518
"Gran Santiago",13131,87.8537807629506
"Gran Santiago",13132,32.4541011638939
"Gran Santiago",13201,63.0269193819982
"Gran Santiago",13401,93.5654380002876
"Iquique - Alto Hospicio",1101,90.344078807025
"Iquique - Alto Hospicio",1107,55.7621130403984
"Puerto Montt - Varas",10101,64.3165821108037
"Puerto Montt - Varas",10109,57.3311283342813
"Punta Arenas",12101,88.5325115063334
"Rancagua - Machalí",6101,83.5562666881277
"Rancagua - Machalí",6108,82.1901522094098
"Talca - Maule",7101,75.2219387042396
"Talca - Maule",7105,61.9912039631467
"Temuco",9101,74.147901248487
"Temuco",9112,67.5196427348633
"Valdivia",14101,66.7338464268707
"Valparaíso Metropolitano",5101,95.1393984164313
"Valparaíso Metropolitano",5103,51.4205314955093
"Valparaíso Metropolitano",5109,69.2595508318
"Valparaíso Metropolitano",5801,60.2306420830309
"Valparaíso Metropolitano",5804,78.0029825830374
"Antofagasta",2101,88.2713216241769
"Arica",15101,78.5749723001358
"Chillán",16101,80.4875615015958
"Chillán",16102,80.2258810590169
"Chillán",16103,85.5333701395523
"Chillán",16301,72.452405968992
"Chillán",16305,70.4646581932393
"Copiapo",3101,67.4183112692393
"Coyhaique",11101,71.3580115022941
"Gran Concepcion",8101,90.2376865698949
"Gran Concepcion",8102,85.7198913578302
"Gran Concepcion",8103,73.5165682660149
"Gran Concepcion",8106,90.7085820102042
"Gran Concepcion",8107,74.8854924277427
"Gran Concepcion",8108,63.3635337827701
"Gran Concepcion",8110,84.7760652901427
"Gran Concepcion",8111,86.8893533476083
"Gran Concepcion",8112,63.1476178998715
"Gran Coquimbo",4101,67.8993339633482
"Gran Coquimbo",4102,71.1249724151445
"Gran Santiago",13101,67.7620444176829
"Gran Santiago",13102,81.7983720702792
"Gran Santiago",13103,101.901317891878
"Gran Santiago",13104,74.8853011083276
"Gran Santiago",13105,80.9344000210938
"Gran Santiago",13106,74.5443621984331
"Gran Santiago",13107,68.8262597679371
"Gran Santiago",13108,118.08941879734
"Gran Santiago",13109,73.8251017469385
"Gran Santiago",13110,69.0695638413168
"Gran Santiago",13111,71.4074430770384
"Gran Santiago",13112,97.9679502873728
"Gran Santiago",13113,38.1316827371186
"Gran Santiago",13114,36.1378730912288
"Gran Santiago",13115,31.9881566506325
"Gran Santiago",13116,89.3853211024944
"Gran Santiago",13117,88.1409278186969
"Gran Santiago",13118,74.4373205003757
"Gran Santiago",13119,64.8360562005847
"Gran Santiago",13120,45.814594856387
"Gran Santiago",13121,91.9938569685427
"Gran Santiago",13122,64.7351535456625
"Gran Santiago",13123,51.4037321398508
"Gran Santiago",13124,72.8962327125846
"Gran Santiago",13125,59.3559167765801
"Gran Santiago",13126,93.564413251983
"Gran Santiago",13127,85.0993929001443
"Gran Santiago",13128,93.1264345255139
"Gran Santiago",13129,82.1184859875734
"Gran Santiago",13130,83.798416642168
"Gran Santiago",13131,96.8548772850053
"Gran Santiago",13132,31.3292129680009
"Gran Santiago",13201,72.9317240844555
"Gran Santiago",13401,83.6782759412196
"Iquique - Alto Hospicio",1101,84.036792676499
"Iquique - Alto Hospicio",1107,84.1827446335194
"Puerto Montt - Varas",10101,78.680855186726
"Puerto Montt - Varas",10109,55.571993740343
"Punta Arenas",12101,71.6845886235854
"Rancagua - Machalí",6101,80.6892991011362
"Rancagua - Machalí",6108,60.6737130531208
"Talca - Maule",7101,80.6788621344884
"Talca - Maule",7105,45.1950478590889
"Temuco",9101,76.8802129816623
"Temuco",9112,96.5469419737877
"Valdivia",14101,67.8849110325861
"Valparaíso Metropolitano",5101,88.4572063025832
"Valparaíso Metropolitano",5103,69.7477928249123
"Valparaíso Metropolitano",5109,76.4316202731722
"Valparaíso Metropolitano",5801,71.3335527669088
"Valparaíso Metropolitano",5804,72.7632926506012
"Antofagasta",2101,98.6685471751325
"Arica",15101,59.9552687208161
"Chillán",16101,93.1954792402611
"Chillán",16102,88.3346054860424
"Chillán",16103,61.44222448554
"Chillán",16301,70.536084386458
"Chillán",16305,31.1678915514462
"Copiapo",3101,65.2124673685353
"Coyhaique",11101,54.4119737840678
"Gran Concepcion",8101,78.2799712429716
"Gran Concepcion",8102,70.3828427788133
"Gran Concepcion",8103,68.5015244729762
"Gran Concepcion",8106,114.765490901953
"Gran Concepcion",8107,60.100677206437
"Gran Concepcion",8108,70.0129701642174
"Gran Concepcion",8110,100.817451217588
"Gran Concepcion",8111,69.9725759587184
"Gran Concepcion",8112,83.6267631555162
"Gran Coquimbo",4101,68.5059324093707
"Gran Coquimbo",4102,60.3189418173261
"Gran Santiago",13101,71.0973678621584
"Gran Santiago",13102,82.5803908281374
"Gran Santiago",13103,105.787024386412
"Gran Santiago",13104,87.1757087057564
"Gran Santiago",13105,103.444657454558
"Gran Santiago",13106,76.9100723350115
"Gran Santiago",13107,65.8423926622352
"Gran Santiago",13108,111.110499626958
"Gran Santiago",13109,89.3971986615623
"Gran Santiago",13110,65.0577802231446
"Gran Santiago",13111,91.0880938189838
"Gran Santiago",13112,102.265257606158
"Gran Santiago",13113,48.3398359612167
"Gran Santiago",13114,37.398468582063
"Gran Santiago",13115,32.7954979265307
"Gran Santiago",13116,110.689766537385
"Gran Santiago",13117,85.5077291501846
"Gran Santiago",13118,49.528778923479
"Gran Santiago",13119,58.3935406724898
"Gran Santiago",13120,51.5382885675536
"Gran Santiago",13121,79.9610527617164
"Gran Santiago",13122,78.612388948486
"Gran Santiago",13123,44.3687492198764
"Gran Santiago",13124,71.5385411830825
"Gran Santiago",13125,72.7158688217696
"Gran Santiago",13126,96.354993833567
"Gran Santiago",13127,92.3039668783715
"Gran Santiago",13128,102.499816566463
"Gran Santiago",13129,75.7510390368107
"Gran Santiago",13130,83.3831775994236
"Gran Santiago",13131,77.948518720992
"Gran Santiago",13132,34.5615350110594
"Gran Santiago",13201,80.6681536876332
"Gran Santiago",13401,82.1418652102342
"Iquique - Alto Hospicio",1101,96.9577353749151
"Iquique - Alto Hospicio",1107,95.8131599318269
"Puerto Montt - Varas",10101,69.6237780968174
"Puerto Montt - Varas",10109,59.1854340870282
"Punta Arenas",12101,92.9614355926595
"Rancagua - Machalí",6101,86.0482082086512
"Rancagua - Machalí",6108,64.1424866155794
"Talca - Maule",7101,71.6562367917724
"Talca - Maule",7105,49.1494829426222
"Temuco",9101,78.6435517693376
"Temuco",9112,96.60913497786
"Valdivia",14101,85.8715925691712
"Valparaíso Metropolitano",5101,83.4828670850982
"Valparaíso Metropolitano",5103,51.2028297891547
"Valparaíso Metropolitano",5109,79.7312638200169
"Valparaíso Metropolitano",5801,57.2379304871325
"Valparaíso Metropolitano",5804,65.9669094285605
"Antofagasta",2101,101.416495244987
"Arica",15101,56.7222313668378
"Chillán",16101,75.3895058560285
"Chillán",16102,115.184235312513
"Chillán",16103,95.5129482144401
"Chillán",16301,102.969871503641
"Chillán",16305,33.32933284797
"Copiapo",3101,60.7042767136569
"Coyhaique",11101,64.0331909113323
"Gran Concepcion",8101,79.0086703243237
"Gran Concepcion",8102,72.2855526751294
"Gran Concepcion",8103,74.857716582652
"Gran Concepcion",8106,95.5276641936067
"Gran Concepcion",8107,90.7356997454292
"Gran Concepcion",8108,58.9506406315758
"Gran Concepcion",8110,90.5971011359584
"Gran Concepcion",8111,66.5652812311478
"Gran Concepcion",8112,77.7379603134799
"Gran Coquimbo",4101,69.3906183104831
"Gran Coquimbo",4102,57.2923703543772
"Gran Santiago",13101,62.9786351477687
"Gran Santiago",13102,64.8081151797837
"Gran Santiago",13103,84.0773908060134
"Gran Santiago",13104,93.1592313076369
"Gran Santiago",13105,90.6624062110148
"Gran Santiago",13106,79.4892196936694
"Gran Santiago",13107,72.3350204685901
"Gran Santiago",13108,118.310633521712
"Gran Santiago",13109,99.0483892293436
"Gran Santiago",13110,69.7556774749667
"Gran Santiago",13111,81.9383139832515
"Gran Santiago",13112,93.5713342606585
"Gran Santiago",13113,40.595951814677
"Gran Santiago",13114,38.311121119921
"Gran Santiago",13115,38.115790146711
"Gran Santiago",13116,88.4329562259873
"Gran Santiago",13117,76.8327633111014
"Gran Santiago",13118,60.2937929572843
"Gran Santiago",13119,62.5459282467887
"Gran Santiago",13120,52.0567629025438
"Gran Santiago",13121,81.6665757376086
"Gran Santiago",13122,73.7656868121792
"Gran Santiago",13123,49.3740217751507
"Gran Santiago",13124,68.0981933259198
"Gran Santiago",13125,78.0996134495611
"Gran Santiago",13126,95.398902506521
"Gran Santiago",13127,95.9858466658727
"Gran Santiago",13128,88.6600987012599
"Gran Santiago",13129,88.3092903329181
"Gran Santiago",13130,82.120168710611
"Gran Santiago",13131,100.668742835921
"Gran Santiago",13132,30.1339624446755
"Gran Santiago",13201,78.4939609995744
"Gran Santiago",13401,86.7842985892645
"Iquique - Alto Hospicio",1101,89.6060208364086
"Iquique - Alto Hospicio",1107,71.2672183922221
"Puerto Montt - Varas",10101,67.0625901037964
"Puerto Montt - Varas",10109,45.6530619699152
"Punta Arenas",12101,75.7255009670073
"Rancagua - Machalí",6101,85.5323094604051
"Rancagua - Machalí",6108,62.1240407797927
"Talca - Maule",7101,68.1596181843301
"Talca - Maule",7105,50.9182201719277
"Temuco",9101,80.5577843306848
"Temuco",9112,67.5891973388636
"Valdivia",14101,70.9049472474224
"Valparaíso Metropolitano",5101,76.8239497543188
"Valparaíso Metropolitano",5103,59.4621666054941
"Valparaíso Metropolitano",5109,65.1998698230759
"Valparaíso Metropolitano",5801,67.1241415497599
"Valparaíso Metropolitano",5804,63.247868497473
"Antofagasta",2101,82.8451145877814
"Arica",15101,72.6478058898779
"Chillán",16101,78.7792993667855
"Chillán",16102,102.569761062556
"Chillán",16103,60.8889358108628
"Chillán",16301,84.3990779507261
"Chillán",16305,65.8826213648412
"Copiapo",3101,72.2257935692351
"Coyhaique",11101,70.8808090288992
"Gran Concepcion",8101,64.8015148852402
"Gran Concepcion",8102,63.4715275151123
"Gran Concepcion",8103,65.2788831315544
"Gran Concepcion",8106,90.6769035336797
"Gran Concepcion",8107,61.0952520020943
"Gran Concepcion",8108,67.9933553211084
"Gran Concepcion",8110,76.8692336310914
"Gran Concepcion",8111,85.8444052278148
"Gran Concepcion",8112,84.0045462132357
"Gran Coquimbo",4101,62.1789430753848
"Gran Coquimbo",4102,68.6786310589807
"Gran Santiago",13101,59.1357608810076
"Gran Santiago",13102,67.3405058818923
"Gran Santiago",13103,95.2006870469596
"Gran Santiago",13104,79.3086881140846
"Gran Santiago",13105,84.6238533081186
"Gran Santiago",13106,76.0270768436845
"Gran Santiago",13107,72.877211495621
"Gran Santiago",13108,89.7451252715905
"Gran Santiago",13109,100.958286833402
"Gran Santiago",13110,60.8707948089212
"Gran Santiago",13111,77.4225004944004
"Gran Santiago",13112,89.0399506640856
"Gran Santiago",13113,43.17974128668
"Gran Santiago",13114,35.6999974322733
"Gran Santiago",13115,33.9143370292803
"Gran Santiago",13116,92.4431526603135
"Gran Santiago",13117,77.9207009391466
"Gran Santiago",13118,57.8859540607024
"Gran Santiago",13119,51.8761659897109
"Gran Santiago",13120,41.4282389651834
"Gran Santiago",13121,97.0263577403348
"Gran Santiago",13122,73.0470903682583
"Gran Santiago",13123,63.2253361154642
"Gran Santiago",13124,68.4810861151246
"Gran Santiago",13125,67.8088755889585
"Gran Santiago",13126,88.2569712031223
"Gran Santiago",13127,110.181035337117
"Gran Santiago",13128,100.219812983305
"Gran Santiago",13129,72.2217564663621
"Gran Santiago",13130,87.425550816949
"Gran Santiago",13131,72.9290952781163
"Gran Santiago",13132,36.0116488018256
"Gran Santiago",13201,78.5582261266194
"Gran Santiago",13401,77.2341717945501
"Iquique - Alto Hospicio",1101,77.2853916125873
"Iquique - Alto Hospicio",1107,60.0527578853133
"Puerto Montt - Varas",10101,68.681498539541
"Puerto Montt - Varas",10109,58.7389242266893
"Punta Arenas",12101,82.4374951723017
"Rancagua - Machalí",6101,73.687970259468
"Rancagua - Machalí",6108,60.0181482262946
"Talca - Maule",7101,66.8512121770374
"Talca - Maule",7105,45.7045367381988
"Temuco",9101,80.8241571713757
"Temuco",9112,78.1854568816483
"Valdivia",14101,79.2854548162403
"Valparaíso Metropolitano",5101,77.751380746734
"Valparaíso Metropolitano",5103,62.2985727233299
"Valparaíso Metropolitano",5109,63.5093244067238
"Valparaíso Metropolitano",5801,60.2745057296344
"Valparaíso Metropolitano",5804,55.215589165239
"Antofagasta",2101,89.2436860705667
"Arica",15101,69.3518546697907
"Chillán",16101,68.1463834911332
"Chillán",16102,59.3338468119619
"Chillán",16103,57.021664160465
"Chillán",16301,84.0298030557248
"Chillán",16305,66.556230732596
"Copiapo",3101,64.5424806279352
"Coyhaique",11101,81.121008563197
"Gran Concepcion",8101,64.0177436233269
"Gran Concepcion",8102,78.0254344233589
"Gran Concepcion",8103,66.3232743821484
"Gran Concepcion",8106,96.0332579772299
"Gran Concepcion",8107,79.4705462952829
"Gran Concepcion",8108,61.4297208715554
"Gran Concepcion",8110,89.9684881364962
"Gran Concepcion",8111,62.3472450728324
"Gran Concepcion",8112,65.0642963037192
"Gran Coquimbo",4101,61.065423322095
"Gran Coquimbo",4102,75.9746659371963
"Gran Santiago",13101,61.7334468084561
"Gran Santiago",13102,56.1721038308116
"Gran Santiago",13103,93.1472498997752
"Gran Santiago",13104,73.7455169714662
"Gran Santiago",13105,80.7724421309845
"Gran Santiago",13106,70.5061852048398
"Gran Santiago",13107,70.9708559246769
"Gran Santiago",13108,123.355327568276
"Gran Santiago",13109,89.5950488962142
"Gran Santiago",13110,58.3747628456403
"Gran Santiago",13111,85.9136021759794
"Gran Santiago",13112,87.0240653604983
"Gran Santiago",13113,39.0416808147043
"Gran Santiago",13114,32.0760525439505
"Gran Santiago",13115,36.3067212568433
"Gran Santiago",13116,108.282549786961
"Gran Santiago",13117,74.0995791267209
"Gran Santiago",13118,55.1084481001812
"Gran Santiago",13119,59.0705201324162
"Gran Santiago",13120,43.7280370254788
"Gran Santiago",13121,84.659401429688
"Gran Santiago",13122,66.0694380768971
"Gran Santiago",13123,51.2687911376216
"Gran Santiago",13124,63.0616924905092
"Gran Santiago",13125,70.6698511607375
"Gran Santiago",13126,67.4042331556475
"Gran Santiago",13127,79.2505983608929
"Gran Santiago",13128,88.8588788034941
"Gran Santiago",13129,92.3341873651403
"Gran Santiago",13130,88.88210469691
"Gran Santiago",13131,79.5149034026355
"Gran Santiago",13132,31.8717168614411
"Gran Santiago",13201,70.5246269287104
"Gran Santiago",13401,88.1849100706543
"Iquique - Alto Hospicio",1101,77.6195867994514
"Iquique - Alto Hospicio",1107,68.7913153463949
"Puerto Montt - Varas",10101,59.0329426115061
"Puerto Montt - Varas",10109,72.3788492963112
"Punta Arenas",12101,76.6290109159567
"Rancagua - Machalí",6101,73.3224242095513
"Rancagua - Machalí",6108,57.5205467927685
"Talca - Maule",7101,63.5767275889342
"Talca - Maule",7105,55.8027011605548
"Temuco",9101,68.721746187122
"Temuco",9112,81.3734019719101
"Valdivia",14101,73.8380401320347
"Valparaíso Metropolitano",5101,85.7232240607034
"Valparaíso Metropolitano",5103,66.8026006444605
"Valparaíso Metropolitano",5109,64.5413348488551
"Valparaíso Metropolitano",5801,70.2397281039777
"Valparaíso Metropolitano",5804,59.1615917174961
"Antofagasta",2101,85.9169322480024
"Arica",15101,69.7506633144305
"Chillán",16101,75.1988092512935
"Chillán",16102,64.456279318515
"Chillán",16103,69.9708385274039
"Chillán",16301,76.2679255472994
"Chillán",16305,45.5151079837304
"Copiapo",3101,74.5023559134865
"Coyhaique",11101,52.5758686545677
"Gran Concepcion",8101,74.0235420616919
"Gran Concepcion",8102,71.1221438385526
"Gran Concepcion",8103,64.9232450384603
"Gran Concepcion",8106,79.8957542600403
"Gran Concepcion",8107,68.3976699671728
"Gran Concepcion",8108,64.2957207755205
"Gran Concepcion",8110,84.882063533093
"Gran Concepcion",8111,76.5596733509101
"Gran Concepcion",8112,86.6504053151315
"Gran Coquimbo",4101,55.2871250591421
"Gran Coquimbo",4102,75.0812135571113
"Gran Santiago",13101,65.1742884277214
"Gran Santiago",13102,65.6657503695791
"Gran Santiago",13103,88.9157020147827
"Gran Santiago",13104,79.1357354332204
"Gran Santiago",13105,90.1438306388367
"Gran Santiago",13106,65.8209827165036
"Gran Santiago",13107,89.8585669356986
"Gran Santiago",13108,111.728565368528
"Gran Santiago",13109,75.6453129021572
"Gran Santiago",13110,53.281923337727
"Gran Santiago",13111,63.6595992688774
"Gran Santiago",13112,96.3655982928502
"Gran Santiago",13113,22.7581818415339
"Gran Santiago",13114,31.6475553815823
"Gran Santiago",13115,23.0541170594847
"Gran Santiago",13116,92.7886322651693
"Gran Santiago",13117,92.2265673772151
"Gran Santiago",13118,51.4845283547756
"Gran Santiago",13119,50.8523564957613
"Gran Santiago",13120,41.1230883817357
"Gran Santiago",13121,87.8755158287772
"Gran Santiago",13122,56.6724923741765
"Gran Santiago",13123,48.7455922632111
"Gran Santiago",13124,69.1162668863521
"Gran Santiago",13125,73.261346141477
"Gran Santiago",13126,69.0518632736303
"Gran Santiago",13127,84.8504940186481
"Gran Santiago",13128,82.4881425076858
"Gran Santiago",13129,76.9844201405266
"Gran Santiago",13130,97.3496227832648
"Gran Santiago",13131,84.1552539530269
"Gran Santiago",13132,28.3669375221509
"Gran Santiago",13201,64.6715250713749
"Gran Santiago",13401,81.0118957477584
"Iquique - Alto Hospicio",1101,72.9518586309446
"Iquique - Alto Hospicio",1107,57.0485153525135
"Puerto Montt - Varas",10101,70.798366785511
"Puerto Montt - Varas",10109,52.445255149125
"Punta Arenas",12101,81.2760397954537
"Rancagua - Machalí",6101,78.1931070878427
"Rancagua - Machalí",6108,47.2540096981378
"Talca - Maule",7101,66.2131598385652
"Talca - Maule",7105,52.1983412431263
"Temuco",9101,61.7966538069146
"Temuco",9112,96.6851438069146
"Valdivia",14101,56.400627821893
"Valparaíso Metropolitano",5101,82.4356212598501
"Valparaíso Metropolitano",5103,44.5714517194958
"Valparaíso Metropolitano",5109,61.9734481042024
"Valparaíso Metropolitano",5801,56.1622605903118
"Valparaíso Metropolitano",5804,62.513711938907
"Antofagasta",2101,76.6014484144518
"Arica",15101,65.3663128524587
"Chillán",16101,81.7664137106419
"Chillán",16102,82.7767038195375
"Chillán",16103,37.321108522947
"Chillán",16301,96.9437882168592
"Chillán",16305,86.8874500601535
"Copiapo",3101,74.4072201046521
"Coyhaique",11101,65.3254616048658
"Gran Concepcion",8101,72.6981975404207
"Gran Concepcion",8102,83.7163833130985
"Gran Concepcion",8103,54.564965725393
"Gran Concepcion",8106,64.2334799423162
"Gran Concepcion",8107,63.4668284527461
"Gran Concepcion",8108,71.3054413814548
"Gran Concepcion",8110,76.7548421672779
"Gran Concepcion",8111,65.5775764263963
"Gran Concepcion",8112,78.4444125319211
"Gran Coquimbo",4101,54.838085653134
"Gran Coquimbo",4102,74.3964950656194
"Gran Santiago",13101,63.8424313488902
"Gran Santiago",13102,63.4492989209347
"Gran Santiago",13103,97.0653560134519
"Gran Santiago",13104,107.030310163104
"Gran Santiago",13105,82.6703024545488
"Gran Santiago",13106,68.1285850997854
"Gran Santiago",13107,65.5725754928766
"Gran Santiago",13108,84.0283398836075
"Gran Santiago",13109,77.7030509795226
"Gran Santiago",13110,58.2485254205358
"Gran Santiago",13111,82.8766795546714
"Gran Santiago",13112,82.0068551833439
"Gran Santiago",13113,54.2891174355417
"Gran Santiago",13114,34.0460860909935
"Gran Santiago",13115,31.6246820367875
"Gran Santiago",13116,93.2970615618592
"Gran Santiago",13117,70.6351052067565
"Gran Santiago",13118,59.2601880880782
"Gran Santiago",13119,63.2726935795045
"Gran Santiago",13120,48.370743203201
"Gran Santiago",13121,87.8194122056473
"Gran Santiago",13122,56.4889530896773
"Gran Santiago",13123,60.1260226578755
"Gran Santiago",13124,76.0310458399538
"Gran Santiago",13125,70.6824258325155
"Gran Santiago",13126,77.9491891714151
"Gran Santiago",13127,88.5108388460378
"Gran Santiago",13128,99.6800205527974
"Gran Santiago",13129,53.2074093285108
"Gran Santiago",13130,75.1568976617345
"Gran Santiago",13131,99.6565316839198
"Gran Santiago",13132,23.0064706240865
"Gran Santiago",13201,80.2348923566399
"Gran Santiago",13401,82.2743504728507
"Iquique - Alto Hospicio",1101,75.7327535831679
"Iquique - Alto Hospicio",1107,55.3138119335201
"Puerto Montt - Varas",10101,62.649407787477
"Puerto Montt - Varas",10109,81.5227236968993
"Punta Arenas",12101,88.8403034579386
"Rancagua - Machalí",6101,85.5690881678802
"Rancagua - Machalí",6108,48.4131084234949
"Talca - Maule",7101,66.6981883011181
"Talca - Maule",7105,60.1364383309532
"Temuco",9101,72.9803691554551
"Temuco",9112,81.0832193303463
"Valdivia",14101,66.0705258106212
"Valparaíso Metropolitano",5101,86.4919659426311
"Valparaíso Metropolitano",5103,50.4373710076386
"Valparaíso Metropolitano",5109,71.0149176727369
"Valparaíso Metropolitano",5801,69.928862424074
"Valparaíso Metropolitano",5804,56.6300217509941
"Antofagasta",2101,70.7937026911042
"Arica",15101,70.3263622852158
"Chillán",16101,74.3013688370503
"Chillán",16102,72.4723803847673
"Chillán",16103,49.7729433325568
"Chillán",16301,88.2285477587604
"Chillán",16305,50.4060397298327
"Copiapo",3101,66.2558109925578
"Coyhaique",11101,52.3332294973427
"Gran Concepcion",8101,60.1820571542
"Gran Concepcion",8102,67.5876299547671
"Gran Concepcion",8103,45.0122091691846
"Gran Concepcion",8106,66.3222140622212
"Gran Concepcion",8107,76.1778194716201
"Gran Concepcion",8108,57.8409021588776
"Gran Concepcion",8110,66.6746475087856
"Gran Concepcion",8111,55.4069914239377
"Gran Concepcion",8112,54.2985694928397
"Gran Coquimbo",4101,54.7591308203443
"Gran Coquimbo",4102,68.4659949244057
"Gran Santiago",13101,56.3491265488381
"Gran Santiago",13102,65.0575810918901
"Gran Santiago",13103,80.1147125534638
"Gran Santiago",13104,62.8664535316359
"Gran Santiago",13105,78.0528474160835
"Gran Santiago",13106,52.3863402964958
"Gran Santiago",13107,59.466233311967
"Gran Santiago",13108,71.105875953841
"Gran Santiago",13109,48.0516322555013
"Gran Santiago",13110,48.5071810311845
"Gran Santiago",13111,78.308272547578
"Gran Santiago",13112,86.5040640407822
"Gran Santiago",13113,33.0735755885872
"Gran Santiago",13114,25.3225901137913
"Gran Santiago",13115,25.3798622014013
"Gran Santiago",13116,88.5998081485815
"Gran Santiago",13117,71.1170311291911
"Gran Santiago",13118,43.9903630642804
"Gran Santiago",13119,55.9526128911465
"Gran Santiago",13120,45.1404249971889
"Gran Santiago",13121,87.5526375702017
"Gran Santiago",13122,55.3136209534381
"Gran Santiago",13123,43.4895549500556
"Gran Santiago",13124,67.4945124536005
"Gran Santiago",13125,52.1236681077181
"Gran Santiago",13126,72.1995165998957
"Gran Santiago",13127,72.9305454973758
"Gran Santiago",13128,76.7068529085034
"Gran Santiago",13129,70.7180388301753
"Gran Santiago",13130,66.2456327366395
"Gran Santiago",13131,93.1977782443103
"Gran Santiago",13132,19.2369509119316
"Gran Santiago",13201,60.6114305628874
"Gran Santiago",13401,77.4046879633128
"Iquique - Alto Hospicio",1101,71.1568280123959
"Iquique - Alto Hospicio",1107,66.4246298079841
"Puerto Montt - Varas",10101,59.1654405248198
"Puerto Montt - Varas",10109,57.1903731519139
"Punta Arenas",12101,67.5318030750908
"Rancagua - Machalí",6101,72.1045971978751
"Rancagua - Machalí",6108,51.8339879210423
"Talca - Maule",7101,53.6526985205558
"Talca - Maule",7105,42.4693133413286
"Temuco",9101,56.5625319052775
"Temuco",9112,69.559025970606
"Valdivia",14101,58.8236879780337
"Valparaíso Metropolitano",5101,79.8392196557312
"Valparaíso Metropolitano",5103,45.136976235942
"Valparaíso Metropolitano",5109,65.9524203248328
"Valparaíso Metropolitano",5801,72.0544963836973
"Valparaíso Metropolitano",5804,54.0135718935552
